LineNumber	Product2.Name	Product2Id	Fortra_Product_Type__c	Quantity	UnitPrice	ListPrice	Base_Price__c	NetUnitPrice	NetTotalPrice	TotalPrice	Subtotal	TotalLineAmount	PricingTerm	PricingTermCount	PricingTermUnit	StartDate	EndDate	Pre_Partner_Price__c	PrehookRSNetUnitPrice__c	PartnerDiscountPercent	Partner_Discount_Percent__c	COLACalculatedPrice__c	COLA_Uplift_Percent__c	CancelNetUnitPrice__c
4266534	Powertech Identity & Access Manager (BoKS)	01tWC00000DD1btYAD	Perpetual	1	355	355	355	312.4	312.4	312.4	312.4	312.4		0				355		12				
4266535	Powertech Identity & Access Manager (BoKS)-NewMaintenance	01tWC00000DD1bsYAD	New Maintenance	1	355	0	355	62.48	62.48	62.48	62.48	62.48		0				355		12	12			
