Product2Id,Product2.ProductCode,UnitPrice,ProductSellingModel.Name,ProductSellingModel.SellingModelType
01tWC00000DD1a6YAD,FIM-FIM-NRPS-PMPSP,157.21,Term Based - Annual,TermDefined
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,595,One Time,OneTime
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,595,One Time,OneTime
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,595,Term Based - Annual,TermDefined
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,595,Term Based - Annual,TermDefined
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,904.4,One Time,OneTime
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,904.4,One Time,OneTime
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,904.4,Term Based - Annual,TermDefined
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,904.4,Term Based - Annual,TermDefined
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,803.25,One Time,OneTime
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,803.25,One Time,OneTime
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,803.25,Term Based - Annual,TermDefined
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,803.25,Term Based - Annual,TermDefined
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,547.4,One Time,OneTime
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,547.4,One Time,OneTime
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,547.4,Term Based - Annual,TermDefined
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,547.4,Term Based - Annual,TermDefined
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,470.05,One Time,OneTime
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,470.05,One Time,OneTime
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,470.05,Term Based - Annual,TermDefined
01tWC00000DD1aBYAT,FIM-FIM-NRPS-PMVEP,470.05,Term Based - Annual,TermDefined
01tWC00000DD1btYAD,PIA-PIA-NRPS-PIAP,355,One Time,OneTime
01tWC00000DD1btYAD,PIA-PIA-NRPS-PIAP,355,One Time,OneTime
01tWC00000DD1btYAD,PIA-PIA-NRPS-PIAP,355,Term Based - Annual,TermDefined
01tWC00000DD1btYAD,PIA-PIA-NRPS-PIAP,355,Term Based - Annual,TermDefined
01tWC00000DD1btYAD,PIA-PIA-NRPS-PIAP,0,One Time,OneTime
01tWC00000DD1btYAD,PIA-PIA-NRPS-PIAP,539.6,One Time,OneTime
01tWC00000DD1btYAD,PIA-PIA-NRPS-PIAP,0,One Time,OneTime
01tWC00000DD1btYAD,PIA-PIA-NRPS-PIAP,479.25,One Time,OneTime
01tWC00000DD1btYAD,PIA-PIA-NRPS-PIAP,0,One Time,OneTime
01tWC00000DD1btYAD,PIA-PIA-NRPS-PIAP,326.6,One Time,OneTime
01tWC00000DD1btYAD,PIA-PIA-NRPS-PIAP,0,One Time,OneTime
01tWC00000DD1btYAD,PIA-PIA-NRPS-PIAP,280.45,One Time,OneTime
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,11500,One Time,OneTime
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,11500,One Time,OneTime
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,11500,Term Based - Annual,TermDefined
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,11500,Term Based - Annual,TermDefined
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,17480,One Time,OneTime
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,17480,One Time,OneTime
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,17480,Term Based - Annual,TermDefined
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,17480,Term Based - Annual,TermDefined
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,15525,One Time,OneTime
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,15525,One Time,OneTime
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,15525,Term Based - Annual,TermDefined
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,15525,Term Based - Annual,TermDefined
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,10580,One Time,OneTime
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,10580,One Time,OneTime
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,10580,Term Based - Annual,TermDefined
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,10580,Term Based - Annual,TermDefined
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,9085,One Time,OneTime
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,9085,One Time,OneTime
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,9085,Term Based - Annual,TermDefined
01tWC00000DD1gMYAT,FIM-FIM-NRPS-TRIPWI,9085,Term Based - Annual,TermDefined
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,One Time,OneTime
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,One Time,OneTime
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,Term Based - Annual,TermDefined
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,Term Based - Annual,TermDefined
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,One Time,OneTime
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,One Time,OneTime
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,Term Based - Annual,TermDefined
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,Term Based - Annual,TermDefined
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,One Time,OneTime
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,One Time,OneTime
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,Term Based - Annual,TermDefined
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,Term Based - Annual,TermDefined
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,One Time,OneTime
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,One Time,OneTime
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,Term Based - Annual,TermDefined
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,Term Based - Annual,TermDefined
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,One Time,OneTime
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,One Time,OneTime
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,Term Based - Annual,TermDefined
01tWC00000DD1hCYAT,FIM-FIM-NRPS-TATP,0,Term Based - Annual,TermDefined
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,One Time,OneTime
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,One Time,OneTime
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,Term Based - Annual,TermDefined
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,Term Based - Annual,TermDefined
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,One Time,OneTime
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,One Time,OneTime
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,Term Based - Annual,TermDefined
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,Term Based - Annual,TermDefined
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,One Time,OneTime
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,One Time,OneTime
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,Term Based - Annual,TermDefined
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,Term Based - Annual,TermDefined
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,One Time,OneTime
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,One Time,OneTime
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,Term Based - Annual,TermDefined
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,Term Based - Annual,TermDefined
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,One Time,OneTime
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,One Time,OneTime
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,Term Based - Annual,TermDefined
01tWC00000DD1hKYAT,FIM-FML-NRPS-TCUUP,0,Term Based - Annual,TermDefined
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,One Time,OneTime
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,One Time,OneTime
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,Term Based - Annual,TermDefined
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,Term Based - Annual,TermDefined
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,One Time,OneTime
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,One Time,OneTime
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,Term Based - Annual,TermDefined
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,Term Based - Annual,TermDefined
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,One Time,OneTime
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,One Time,OneTime
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,Term Based - Annual,TermDefined
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,Term Based - Annual,TermDefined
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,One Time,OneTime
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,One Time,OneTime
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,Term Based - Annual,TermDefined
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,Term Based - Annual,TermDefined
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,One Time,OneTime
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,One Time,OneTime
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,Term Based - Annual,TermDefined
01tWC00000DD1hOYAT,FIM-FIM-NRPS-TEP,0,Term Based - Annual,TermDefined
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,6995,One Time,OneTime
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,6995,One Time,OneTime
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,6995,Term Based - Annual,TermDefined
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,6995,Term Based - Annual,TermDefined
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,10632.4,One Time,OneTime
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,10632.4,One Time,OneTime
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,10632.4,Term Based - Annual,TermDefined
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,10632.4,Term Based - Annual,TermDefined
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,9443.25,One Time,OneTime
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,9443.25,One Time,OneTime
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,9443.25,Term Based - Annual,TermDefined
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,9443.25,Term Based - Annual,TermDefined
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,6435.4,One Time,OneTime
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,6435.4,One Time,OneTime
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,6435.4,Term Based - Annual,TermDefined
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,6435.4,Term Based - Annual,TermDefined
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,5526.05,One Time,OneTime
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,5526.05,One Time,OneTime
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,5526.05,Term Based - Annual,TermDefined
01tWC00000DD1hWYAT,FIM-FIM-NRPS-TECP,5526.05,Term Based - Annual,TermDefined
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,599,One Time,OneTime
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,599,One Time,OneTime
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,599,Term Based - Annual,TermDefined
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,599,Term Based - Annual,TermDefined
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,910.48,One Time,OneTime
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,910.48,One Time,OneTime
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,910.48,Term Based - Annual,TermDefined
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,910.48,Term Based - Annual,TermDefined
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,808.65,One Time,OneTime
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,808.65,One Time,OneTime
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,808.65,Term Based - Annual,TermDefined
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,808.65,Term Based - Annual,TermDefined
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,551.08,One Time,OneTime
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,551.08,One Time,OneTime
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,551.08,Term Based - Annual,TermDefined
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,551.08,Term Based - Annual,TermDefined
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,473.21,One Time,OneTime
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,473.21,One Time,OneTime
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,473.21,Term Based - Annual,TermDefined
01tWC00000DD1haYAD,FIM-FIM-NRPS-TEECP,473.21,Term Based - Annual,TermDefined
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,One Time,OneTime
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,One Time,OneTime
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,Term Based - Annual,TermDefined
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,Term Based - Annual,TermDefined
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,One Time,OneTime
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,One Time,OneTime
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,Term Based - Annual,TermDefined
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,Term Based - Annual,TermDefined
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,One Time,OneTime
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,One Time,OneTime
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,Term Based - Annual,TermDefined
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,Term Based - Annual,TermDefined
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,One Time,OneTime
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,One Time,OneTime
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,Term Based - Annual,TermDefined
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,Term Based - Annual,TermDefined
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,One Time,OneTime
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,One Time,OneTime
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,Term Based - Annual,TermDefined
01tWC00000DD1hfYAD,FIM-FIM-NRPS-TRDP,0,Term Based - Annual,TermDefined
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,99,One Time,OneTime
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,99,One Time,OneTime
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,99,Term Based - Annual,TermDefined
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,99,Term Based - Annual,TermDefined
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,150.48,One Time,OneTime
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,150.48,One Time,OneTime
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,150.48,Term Based - Annual,TermDefined
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,150.48,Term Based - Annual,TermDefined
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,133.65,One Time,OneTime
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,133.65,One Time,OneTime
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,133.65,Term Based - Annual,TermDefined
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,133.65,Term Based - Annual,TermDefined
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,91.08,One Time,OneTime
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,91.08,One Time,OneTime
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,91.08,Term Based - Annual,TermDefined
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,91.08,Term Based - Annual,TermDefined
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,78.21,One Time,OneTime
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,78.21,One Time,OneTime
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,78.21,Term Based - Annual,TermDefined
01tWC00000DD1hmYAD,FIM-FIM-NRPS-TRIPEN,78.21,Term Based - Annual,TermDefined
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,One Time,OneTime
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,One Time,OneTime
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,Term Based - Annual,TermDefined
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,Term Based - Annual,TermDefined
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,One Time,OneTime
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,One Time,OneTime
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,Term Based - Annual,TermDefined
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,Term Based - Annual,TermDefined
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,One Time,OneTime
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,One Time,OneTime
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,Term Based - Annual,TermDefined
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,Term Based - Annual,TermDefined
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,One Time,OneTime
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,One Time,OneTime
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,Term Based - Annual,TermDefined
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,Term Based - Annual,TermDefined
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,One Time,OneTime
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,One Time,OneTime
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,Term Based - Annual,TermDefined
01tWC00000DD1hqYAD,FIM-FIM-NRPS-TEDSP,0,Term Based - Annual,TermDefined
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,895,One Time,OneTime
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,895,One Time,OneTime
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,895,Term Based - Annual,TermDefined
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,895,Term Based - Annual,TermDefined
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,1360.4,One Time,OneTime
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,1360.4,One Time,OneTime
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,1360.4,Term Based - Annual,TermDefined
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,1360.4,Term Based - Annual,TermDefined
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,1208.25,One Time,OneTime
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,1208.25,One Time,OneTime
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,1208.25,Term Based - Annual,TermDefined
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,1208.25,Term Based - Annual,TermDefined
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,823.4,One Time,OneTime
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,823.4,One Time,OneTime
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,823.4,Term Based - Annual,TermDefined
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,823.4,Term Based - Annual,TermDefined
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,707.05,One Time,OneTime
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,707.05,One Time,OneTime
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,707.05,Term Based - Annual,TermDefined
01tWC00000DD1hxYAD,FIM-FIM-NRPS-TEFSP,707.05,Term Based - Annual,TermDefined
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,7000,One Time,OneTime
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,7000,One Time,OneTime
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,7000,Term Based - Annual,TermDefined
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,7000,Term Based - Annual,TermDefined
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,0,One Time,OneTime
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,10640,One Time,OneTime
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,0,Term Based - Annual,TermDefined
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,10640,Term Based - Annual,TermDefined
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,0,One Time,OneTime
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,9450,One Time,OneTime
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,0,Term Based - Annual,TermDefined
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,9450,Term Based - Annual,TermDefined
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,0,One Time,OneTime
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,6440,One Time,OneTime
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,0,Term Based - Annual,TermDefined
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,6440,Term Based - Annual,TermDefined
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,0,One Time,OneTime
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,5530,One Time,OneTime
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,0,Term Based - Annual,TermDefined
01tWC00000DD1meYAD,FIM-FIM-NRPS-TEACAD,5530,Term Based - Annual,TermDefined
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,3360,One Time,OneTime
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,3360,One Time,OneTime
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,3360,Term Based - Annual,TermDefined
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,3360,Term Based - Annual,TermDefined
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,5107.2,One Time,OneTime
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,5107.2,One Time,OneTime
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,5107.2,Term Based - Annual,TermDefined
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,5107.2,Term Based - Annual,TermDefined
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,4536,One Time,OneTime
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,4536,One Time,OneTime
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,4536,Term Based - Annual,TermDefined
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,4536,Term Based - Annual,TermDefined
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,3091.2,One Time,OneTime
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,3091.2,One Time,OneTime
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,3091.2,Term Based - Annual,TermDefined
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,3091.2,Term Based - Annual,TermDefined
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,2654.4,One Time,OneTime
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,2654.4,One Time,OneTime
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,2654.4,Term Based - Annual,TermDefined
01tWC00000DD1mhYAD,FIM-FIM-NRPS-TAIP,2654.4,Term Based - Annual,TermDefined
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,299,One Time,OneTime
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,299,One Time,OneTime
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,299,Term Based - Annual,TermDefined
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,299,Term Based - Annual,TermDefined
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,0,One Time,OneTime
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,454.48,One Time,OneTime
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,0,Term Based - Annual,TermDefined
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,454.48,Term Based - Annual,TermDefined
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,0,One Time,OneTime
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,403.65,One Time,OneTime
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,0,Term Based - Annual,TermDefined
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,403.65,Term Based - Annual,TermDefined
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,0,One Time,OneTime
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,275.08,One Time,OneTime
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,0,Term Based - Annual,TermDefined
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,275.08,Term Based - Annual,TermDefined
01tWC00000DD1mpYAD,FIM-FIM-NRPS-TELP,0,One Time,OneTime
