Id,Product2Id,Product2.ProductCode,UnitPrice,Pricebook2Id
01uWC000005pIbtYAE,01tWC00000DD1ucYAD,CM-TQU-RNM-UTQOMO,0,01sa5000001vuxlAAA
01uWC000005pIbzYAE,01tWC00000DD1ueYAD,CM-TQU-RRM-UNTQOM,0,01sa5000001vuxlAAA
01uWC000005pIc5YAE,01tWC00000DD1ugYAD,CM-TQU-RNM-UTQOOO,0,01sa5000001vuxlAAA
01uWC000005pIcBYAU,01tWC00000DD1uiYAD,CM-TQU-RRM-UTEQOO,0,01sa5000001vuxlAAA
01uWC000005pIcHYAU,01tWC00000DD1ukYAD,CM-TQU-RNM-UTEQOS,0,01sa5000001vuxlAAA
01uWC000005pIcNYAU,01tWC00000DD1umYAD,CM-TQU-RRM-UTQOOS,0,01sa5000001vuxlAAA
01uWC000005pIcTYAU,01tWC00000DD1uoYAD,CM-TQU-RNM-UTQPOO,0,01sa5000001vuxlAAA
01uWC000005pIcZYAU,01tWC00000DD1uqYAD,CM-TQU-RRM-UNTQUP,0,01sa5000001vuxlAAA
01uWC000005pIcfYAE,01tWC00000DD1usYAD,CM-TQU-RNM-UTEQPM,0,01sa5000001vuxlAAA
01uWC000005pIclYAE,01tWC00000DD1uuYAD,CM-TQU-RRM-UTEQPO,0,01sa5000001vuxlAAA
01uWC000005pIcrYAE,01tWC00000DD1uwYAD,CM-TQU-RNM-UTQPMO,0,01sa5000001vuxlAAA
01uWC000005pIcxYAE,01tWC00000DD1uyYAD,CM-TQU-RRM-UTQORM,0,01sa5000001vuxlAAA
01uWC000005pId3YAE,01tWC00000DD1v0YAD,CM-TQU-RNM-UNTQPM,0,01sa5000001vuxlAAA
01uWC000005pId9YAE,01tWC00000DD1v2YAD,CM-TQU-RRM-UTQPMM,0,01sa5000001vuxlAAA
01uWC000005pIdFYAU,01tWC00000DD1v4YAD,CM-TQU-RNM-UTQONM,0,01sa5000001vuxlAAA
01uWC000005pIdLYAU,01tWC00000DD1v6YAD,CM-TQU-RRM-UTQSRM,0,01sa5000001vuxlAAA
