Id,Product2Id,Product2.Name,Product2.ProductCode,Product2.Family,Product2.IsActive,Pricebook2Id,Pricebook2.Name,CurrencyIsoCode,UnitPrice,IsActive
01uWC000005pzBvYAI,01tWC00000DD1wIYAT,VISUAL Control/LPAR Tuner-NewMaintenance,SM-VMC-RNM-VCLM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzC1YAI,01tWC00000DD1wKYAT,VISUAL Control/LPAR Tuner-RenewalMaintenance,SM-VMC-RRM-VICONT,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzC7YAI,01tWC00000DD1wMYAT,VISUAL Debugger 5250-NewMaintenance,SM-VMC-RNM-VD5M,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzCDYAY,01tWC00000DD1wOYAT,VISUAL Debugger 5250-RenewalMaintenance,SM-VMC-RRM-VIDE,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzCJYAY,01tWC00000DD1wQYAT,VISUAL Message Center - Full Pack-NewMaintenance,SM-VMC-RNM-VMCM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzCPYAY,01tWC00000DD1wSYAT,VISUAL Message Center - Full Pack-RenewalMaintenance,SM-VMC-RRM-VIME,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzCVYAY,01tWC00000DD1wTYAT,Web Enablement (SWI)-NewMaintenance,BI-SQ-RNM-WEBESN,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzCbYAI,01tWC00000DD1wVYAT,Web Enablement (SWI)-RenewalMaintenance,BI-SQ-RRM-WEBESR,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzChYAI,01tWC00000DD1wXYAT,Web Report Server/400 - Legacy-NewMaintenance,DM-IRM-RNM-WEBRS4,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzCnYAI,01tWC00000DD1wZYAT,Web Report Server/400 - Legacy-RenewalMaintenance,DM-IRM-RRM-WEBRES,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzCtYAI,01tWC00000DD1wbYAD,WebDocs - SMB License - Legacy-NewMaintenance,DM-WEB-RNM-WDSLLN,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzLAYAY,01tWC00000DD135YAD,Alignia - Task Instance-RenewalMaintenance,SM-VIT-RRM-ATIRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzLGYAY,01tWC00000DD137YAD,Alignia Core-NewMaintenance,SM-VIT-RNM-ALNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzLMYAY,01tWC00000DD139YAD,Alignia Core-RenewalMaintenance,SM-VIT-RRM-ALIGCO,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzLXYAY,01tWC00000DD13DYAT,AnyDate-RenewalMaintenance,BI-AD-RRM-ANYDRE,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzLdYAI,01tWC00000DD13HYAT,Application System & Object Control-NewMaintenance,CS-DFT-RNM-ASOCNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzLmYAI,01tWC00000DD14ZYAT,Automate Plus-NewMaintenance,RPA-AUT-RNM-APNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzLsYAI,01tWC00000DD14bYAD,Automate Plus-RenewalMaintenance,RPA-AUT-RRM-APRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzLyYAI,01tWC00000DD14iYAD,Automate Professional-NewMaintenance,RPA-AUD-RNM-AUPR,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzM4YAI,01tWC00000DD14kYAD,Automate Professional-RenewalMaintenance,RPA-AUD-RRM-AUTOMP,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzMAYAY,01tWC00000DD14mYAD,Automate Professional Action Pack-NewMaintenance,RPA-AUD-RNM-APAPNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzMGYAY,01tWC00000DD14oYAD,Automate Professional Action Pack-RenewalMaintenance,RPA-AUD-RRM-APAPRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzMMYAY,01tWC00000DD14tYAD,Automate Runtime-NewMaintenance,RPA-AUD-RNM-AURU,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzMSYAY,01tWC00000DD14vYAD,Automate Runtime-RenewalMaintenance,RPA-AUD-RRM-ARRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzMYYAY,01tWC00000DD14yYAD,Automate Ultimate-NewMaintenance,RPA-AUT-RNM-AUNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzMfYAI,01tWC00000DD150YAD,Automate Ultimate-RenewalMaintenance,RPA-AUT-RRM-AUUL,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzMmYAI,01tWC00000DD156YAD,Batch Import Utility-NewMaintenance,DM-WCU-RNM-BIUNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzMsYAI,01tWC00000DD158YAD,Batch Import Utility-RenewalMaintenance,DM-WCU-RRM-BIURM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzMyYAI,01tWC00000DD15AYAT,Batch Report Server-NewMaintenance,DM-IRM-RNM-BRSNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzN4YAI,01tWC00000DD15CYAT,Batch Report Server-RenewalMaintenance,DM-IRM-RRM-BRSRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzNAYAY,01tWC00000DD15MYAT,"BUNDLE - Message, Monitor, Remote Control-NewMaintenance",SM-SMB-RNM-BUNDLE,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzNBYAY,01tWC00000DD15OYAT,"BUNDLE - Message, Monitor, Remote Control-RenewalMaintenance",SM-SMB-RRM-BMMM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzNRYAY,01tWC00000DD15WYAT,CAD Classifier-NewMaintenance,DP-DC-RNM-CADCNE,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzNXYAY,01tWC00000DD15YYAT,CAD Classifier-RenewalMaintenance,DP-DC-RRM-CADCRE,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzNdYAI,01tWC00000DD15aYAD,Capability Checker-NewMaintenance,DP-DCL-RNM-CAPANE,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzNjYAI,01tWC00000DD15cYAD,Capability Checker-RenewalMaintenance,DP-DCL-RRM-CAPARE,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzNzYAI,01tWC00000DD15fYAD,Capacity Planning with Performance Navigator-NewMaintenance,SM-PN-RNM-CPWPNN,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzO5YAI,01tWC00000DD15hYAD,Capacity Planning with Performance Navigator-RenewalMaintenance,SM-PN-RRM-CPWPNR,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzOLYAY,01tWC00000DD16AYAT,CCM Level 1 - PS APP MODULE-NewMaintenance,CM-TQO-RNM-CCML1P,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzORYAY,01tWC00000DD16CYAT,CCM Level 1 - PS APP MODULE-RenewalMaintenance,CM-TQO-RRM-CCMLE1,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzOZYAY,01tWC00000DD16PYAT,CCM Reinstatement Fee-RenewalMaintenance,FIM-FIM-RRM-CCMRFR,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzOfYAI,01tWC00000DD16ZYAT,CD Builder-NewMaintenance,SM-ROT-RNM-CDBNEW,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzOlYAI,01tWC00000DD16bYAD,CD Builder-RenewalMaintenance,SM-ROT-RRM-CDBREN,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzOrYAI,01tWC00000DD16eYAD,CGI Suite-NewMaintenance,SM-HCS-RNM-CGISNE,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzOxYAI,01tWC00000DD16gYAD,CGI Suite-RenewalMaintenance,SM-HCS-RRM-CGISRE,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzP3YAI,01tWC00000DD16iYAD,Change Data Capture Module-NewMaintenance,BI-SDW-RNM-CDCMNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzP9YAI,01tWC00000DD16kYAD,Change Data Capture Module-RenewalMaintenance,BI-SDW-RRM-CDCMRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzPFYAY,01tWC00000DD16mYAD,Change Management-NewMaintenance,BI-SDW-RNM-CMNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzPLYAY,01tWC00000DD16oYAD,Change Management-RenewalMaintenance,BI-SDW-RRM-CHANGE,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzPWYAY,01tWC00000DD16sYAD,Claims Metrics-NewMaintenance,CM-TQO-RNM-CLAINE,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzPcYAI,01tWC00000DD16uYAD,Claims Metrics-RenewalMaintenance,CM-TQO-RRM-CLAIRE,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzPiYAI,01tWC00000DD16vYAD,Classification for Desktop-NewMaintenance,DP-DC-RNM-CDNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzPoYAI,01tWC00000DD16xYAD,Classification for Desktop-RenewalMaintenance,DP-DC-RRM-CDRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzPuYAI,01tWC00000DD16yYAD,Classification for Desktop & Message Classification & Classification for Office Bundle-NewMaintenance,DP-DC-RNM-CDMCCO,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzQ0YAI,01tWC00000DD170YAD,Classification for Desktop & Message Classification & Classification for Office Bundle-RenewalMaintenance,DP-DC-RRM-CDMM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzQ6YAI,01tWC00000DD172YAD,Classification for Office-NewMaintenance,DP-DC-RNM-CONM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzQCYAY,01tWC00000DD174YAD,Classification for Office-RenewalMaintenance,DP-DC-RRM-CORM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzQIYAY,01tWC00000DD175YAD,Classification for Office & Classification for Desktop Bundle-NewMaintenance,DP-DC-RNM-COCDBN,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzQOYAY,01tWC00000DD177YAD,Classification for Office & Classification for Desktop Bundle-RenewalMaintenance,DP-DC-RRM-COCDBR,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzQUYAY,01tWC00000DD178YAD,Classification for Office Ultra & Message Classification Ultra Bundle-NewMaintenance,DP-DC-RNM-COUMCU,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzQaYAI,01tWC00000DD17AYAT,Classification for Office Ultra & Message Classification Ultra Bundle-RenewalMaintenance,DP-DC-RRM-COUM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzQgYAI,01tWC00000DD17CYAT,Classifier Essentials-NewMaintenance,DP-DC-RNM-CENM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzQmYAI,01tWC00000DD17EYAT,Classifier Essentials-RenewalMaintenance,DP-DC-RRM-CERM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzQsYAI,01tWC00000DD17HYAT,Classifier for McAfee-NewMaintenance,DP-DC-RNM-CMANM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzQyYAI,01tWC00000DD17JYAT,Classifier for McAfee-RenewalMaintenance,DP-DC-RRM-CMARM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzR4YAI,01tWC00000DD17LYAT,Classifier Reporting-NewMaintenance,DP-DC-RNM-CRNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzRAYAY,01tWC00000DD17NYAT,Classifier Reporting-RenewalMaintenance,DP-DC-RRM-CRRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzUlYAI,01tWC00000DD1ByYAL,Digital Rights Management for Email Gateway (Powered by Seclore)-NewMaintenance,ES-SEG-RNM-DRMEGP,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzbJYAQ,01tWC00000DD1C0YAL,Digital Rights Management for Email Gateway (Powered by Seclore)-RenewalMaintenance,ES-SEG-RRM-DRMM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzbPYAQ,01tWC00000DD1C6YAL,Disk Space Manager-NewMaintenance,SM-DSM-RNM-DSMNEW,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzbVYAQ,01tWC00000DD1C8YAL,Disk Space Manager-RenewalMaintenance,SM-DSM-RRM-DSMREN,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzbbYAA,01tWC00000DD1CAYA1,DLP-NewMaintenance,DP-DLP-RNM-DLPNEW,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzbhYAA,01tWC00000DD1CCYA1,DLP-RenewalMaintenance,DP-DLP-RRM-DLPREN,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzcRYAQ,01tWC00000DD1CUYA1,Doc Management Bundle-NewMaintenance,DM-DML-RNM-DMBNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzcXYAQ,01tWC00000DD1CWYA1,Doc Management Bundle-RenewalMaintenance,DM-DML-RRM-DMBRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzcdYAA,01tWC00000DD1CXYA1,Doc Management Legacy Product-NewMaintenance,DM-DML-RNM-DMLPNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzcjYAA,01tWC00000DD1CZYA1,Doc Management Legacy Product-RenewalMaintenance,DM-DML-RRM-DMLPRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzcpYAA,01tWC00000DD1ChYAL,DocAlpha Advanced Capture - Header Footer-NewMaintenance,DM-WCU-RNM-DAACHF,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzcvYAA,01tWC00000DD1CjYAL,DocAlpha Advanced Capture - Header Footer-RenewalMaintenance,DM-WCU-RRM-DAAM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzd1YAA,01tWC00000DD1CkYAL,DocAlpha Advanced Capture - Line Item-NewMaintenance,DM-WCU-RNM-DAACLI,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzd7YAA,01tWC00000DD1CmYAL,DocAlpha Advanced Capture - Line Item-RenewalMaintenance,DM-WCU-RRM-DORM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzdDYAQ,01tWC00000DD1CnYAL,DocAlpha Concurrent Seat License-NewMaintenance,DM-WCU-RNM-DACSLN,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzdJYAQ,01tWC00000DD1CpYAL,DocAlpha Concurrent Seat License-RenewalMaintenance,DM-WCU-RRM-DACSLR,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzdPYAQ,01tWC00000DD1CqYAL,DocAlpha Invoice Capture Header/Footer-NewMaintenance,DM-WCU-RNM-DAICHF,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzdVYAQ,01tWC00000DD1CsYAL,DocAlpha Invoice Capture Header/Footer-RenewalMaintenance,DM-WCU-RRM-DAIM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzdbYAA,01tWC00000DD1CtYAL,DocAlpha Invoice Capture Line Item-NewMaintenance,DM-WCU-RNM-DAICLI,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzdhYAA,01tWC00000DD1CvYAL,DocAlpha Invoice Capture Line Item-RenewalMaintenance,DM-WCU-RRM-DOCA,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzdnYAA,01tWC00000DD1CwYAL,DocAlpha Output Connector-NewMaintenance,DM-WCU-RNM-DAOCNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzdtYAA,01tWC00000DD1CyYAL,DocAlpha Output Connector-RenewalMaintenance,DM-WCU-RRM-DAOCRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzdzYAA,01tWC00000DD1CzYAL,docAlpha(Artsyl)-NewMaintenance,DM-WCU-RNM-DAANM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pze5YAA,01tWC00000DD1D1YAL,docAlpha(Artsyl)-RenewalMaintenance,DM-WCU-RRM-DAARM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzeBYAQ,01tWC00000DD1D4YAL,Document Management System-NewMaintenance,SM-SYM-RNM-DMSNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzeTYAQ,01tWC00000DD1D6YAL,Document Management System-RenewalMaintenance,SM-SYM-RRM-DMSRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzeZYAQ,01tWC00000DD1D8YAL,Document Sanitization For SECURE Email Gateway-NewMaintenance,ES-SEG-RNM-DSSEGN,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzefYAA,01tWC00000DD1DAYA1,Document Sanitization For SECURE Email Gateway-RenewalMaintenance,ES-SEG-RRM-DSSEGR,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzelYAA,01tWC00000DD1DCYA1,Document Sanitization For SECURE Exchange Gateway-NewMaintenance,ES-SXG-RNM-DSSM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzerYAA,01tWC00000DD1DEYA1,Document Sanitization For SECURE Exchange Gateway-RenewalMaintenance,ES-SXG-RRM-DOSA,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzexYAA,01tWC00000DD1DGYA1,Document Sanitization For SECURE ICAP Gateway-NewMaintenance,ES-SIG-RNM-DSSIGN,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzf3YAA,01tWC00000DD1DIYA1,Document Sanitization For SECURE ICAP Gateway-RenewalMaintenance,ES-SIG-RRM-DSSIGR,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzf9YAA,01tWC00000DD1DKYA1,Document Sanitization For SECURE ICAP Gateway Per Instance-NewMaintenance,ES-SIG-RNM-DONM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzfFYAQ,01tWC00000DD1DLYA1,Document Sanitization For SECURE ICAP Gateway Per Instance-RenewalMaintenance,ES-SIG-RRM-DOCUMS,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzfLYAQ,01tWC00000DD1DMYA1,Document Sanitization For SECURE Web Gateway-NewMaintenance,ES-SWG-RNM-DSSWGN,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzfRYAQ,01tWC00000DD1DOYA1,Document Sanitization For SECURE Web Gateway-RenewalMaintenance,ES-SWG-RRM-DSSWGR,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzfXYAQ,01tWC00000DD1DRYA1,Domino Report Server-NewMaintenance,DM-IRM-RNM-DRSNEW,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzfdYAA,01tWC00000DD1DTYA1,Domino Report Server-RenewalMaintenance,DM-IRM-RRM-DRSREN,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzfjYAA,01tWC00000DD1DVYA1,Download Conv Bund Basic-NewMaintenance,DM-DML-RNM-DCBBNE,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzfpYAA,01tWC00000DD1DXYA1,Download Conv Bund Basic-RenewalMaintenance,DM-DML-RRM-DCBBRE,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzfvYAA,01tWC00000DD1DcYAL,Draft & Release-NewMaintenance,DP-DCL-RNM-DRAFNE,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzg1YAA,01tWC00000DD1DeYAL,Draft & Release-RenewalMaintenance,DP-DCL-RRM-DRAFRE,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzg7YAA,01tWC00000DD1DgYAL,DV&C-NewMaintenance,DP-DLP-RNM-DVCNEW,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzgDYAQ,01tWC00000DD1DiYAL,DV&C-RenewalMaintenance,DP-DLP-RRM-DVCREN,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzgJYAQ,01tWC00000DD1DkYAL,E-tracker-NewMaintenance,DP-DCL-RNM-ETRANE,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzgPYAQ,01tWC00000DD1DmYAL,E-tracker-RenewalMaintenance,DP-DCL-RRM-ETRARE,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzgVYAQ,01tWC00000DD1DnYAL,Easy View-NewMaintenance,SM-EV-RNM-EASYNE,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzgbYAA,01tWC00000DD1DpYAL,Easy View-RenewalMaintenance,SM-EV-RRM-EASYRE,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzplYAA,01tWC00000DD1ZpYAL,Robot Trapper-RenewalMaintenance,SM-SYM-RRM-ROBTRA,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzprYAA,01tWC00000DD1ZrYAL,Robot UPS-NewMaintenance,SM-SYM-RNM-RUNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzq3YAA,01tWC00000DD1a2YAD,Policy Manager for POS End Point Systems-RenewalMaintenance,FIM-FIM-RRM-PMPM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzqAYAQ,01tWC00000DD1a7YAD,Policy Manager for POS Servers-RenewalMaintenance,FIM-FIM-RRM-PMPSRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzqNYAQ,01tWC00000DD1aEYAT,POP/400 Email Retrieval API-NewMaintenance,DM-EU-RNM-POP4NE,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzqTYAQ,01tWC00000DD1aGYAT,POP/400 Email Retrieval API-RenewalMaintenance,DM-EU-RRM-POP4RE,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzqZYAQ,01tWC00000DD1aIYAT,Power Classifier for Admin-NewMaintenance,DP-DC-RNM-PCANEW,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzqfYAA,01tWC00000DD1aKYAT,Power Classifier for Admin-RenewalMaintenance,DP-DC-RRM-PCAREN,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzqlYAA,01tWC00000DD1aLYAT,Powerful User Passport-NewMaintenance,CS-DFT-RNM-PUPNEW,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzqrYAA,01tWC00000DD1aNYAT,Powerful User Passport-RenewalMaintenance,CS-DFT-RRM-PUPREN,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzqxYAA,01tWC00000DD1aPYAT,Powertech Antivirus - Linux / AIX-NewMaintenance,CS-PTA-RNM-PALANM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzr3YAA,01tWC00000DD1aRYAT,Powertech Antivirus - Linux / AIX-RenewalMaintenance,CS-PTA-RRM-PALARM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzr9YAA,01tWC00000DD1aTYAT,Powertech Antivirus - Solaris-NewMaintenance,CS-PTA-RNM-PASNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzrFYAQ,01tWC00000DD1aVYAT,Powertech Antivirus - Solaris-RenewalMaintenance,CS-PTA-RRM-PASRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005pzrLYAQ,01tWC00000DD1aXYAT,Powertech Antivirus - x86 Linux-NewMaintenance,CS-PTA-RNM-PAXLNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
