LineNumber	Product2.Name	Product2Id	Fortra_Product_Type__c	Quantity	UnitPrice	ListPrice	Base_Price__c	NetUnitPrice	NetTotalPrice	TotalPrice	Subtotal	TotalLineAmount	PricingTerm	PricingTermCount	PricingTermUnit	StartDate	EndDate	Pre_Partner_Price__c	PrehookRSNetUnitPrice__c	PartnerDiscountPercent	Partner_Discount_Percent__c	COLACalculatedPrice__c	COLA_Uplift_Percent__c	CancelNetUnitPrice__c
4267188	Advanced Authentication Modes	01tWC00000DD11YYAT	Software	1	1471.995	2943.99	1575	1471.995	1471.995	1471.995	1471.995	1471.995		0		2026-06-29	2027-06-29	1575						
4267189	Advanced Authentication Modes	01tWC00000DD11YYAT	Software	1	1471.995	2943.99	1575	1471.995	1471.995	1471.995	1471.995	1471.995		0		2026-06-29	2027-06-29	1575						
